Stock,Date,Open,High,Low,Close,Volume,Log Return,Volatility
TSLA,2015-02-27,203.97,225.48,193.28,203.34,106717638,0.07435011206637263,
TSLA,2015-01-30,222.87,223.25,185.0,203.6,90121332,0.0012778298293526457,
TSLA,2014-12-31,241.16,242.47,192.65,222.41,127100337,0.08836524071798502,
TSLA,2014-11-28,243.0,259.99,228.5,244.52,107731050,0.09477457976617208,
TSLA,2014-10-31,242.2,265.54,217.32,241.7,152148180,-0.011599817451087376,
TSLA,2014-09-30,275.5,291.42,240.1249,242.68,132773043,0.0040464153646598035,
TSLA,2014-08-29,226.09,272.0,226.0,269.7,114710400,0.10556652707158716,
TSLA,2014-07-31,242.46,243.44,213.6,223.3,107871700,-0.18879407129957204,
TSLA,2014-06-30,207.33,244.49,199.251,240.06,123238200,0.07237273325108648,
TSLA,2014-05-30,207.08,218.6596,177.22,207.77,134810100,-0.1444571934405039,
TSLA,2014-04-30,209.02,235.73,184.32,207.89,165207800,0.000577395002328022,
TSLA,2014-03-31,237.26,260.0,203.0,208.45,166685600,0.002690110667783041,
TSLA,2014-02-28,182.89,265.0,169.36,244.81,225954100,0.16078319515024259,
TSLA,2014-01-31,149.8,186.0,136.671,181.41,183932300,-0.2997227365238173,
TSLA,2013-12-31,126.35,158.0,123.931,150.429,197637900,-0.18726845087577845,
TSLA,2013-11-29,163.0,181.43,116.1,127.28,308388500,-0.16710182804792134,
TSLA,2013-10-31,193.96,194.23,153.0,159.94,258454800,0.22840936087421243,
TSLA,2013-09-30,173.4,194.5,158.51,193.37,171210600,0.18980670715875675,
TSLA,2013-08-30,135.0,173.0,132.36,169.0,259266600,-0.13470673713942705,
TSLA,2013-07-31,109.36,137.49,104.5,134.28,229528200,-0.2299715428112393,
TSLA,2013-06-28,97.62,110.25,88.25,107.36,179114700,-0.22373949888846256,
TSLA,2013-05-31,55.99,114.9,53.0,97.76,331220900,-0.09367217780008641,
TSLA,2013-04-30,42.36,58.18,40.2105,53.99,81548100,-0.5937166511930897,
TSLA,2013-03-28,35.0,39.49,34.25,37.89,29655000,-0.35411161919968626,
TSLA,2013-02-28,38.17,40.0,33.8,34.83,44256000,-0.08420814065259966,
TSLA,2013-01-31,35.0,38.71,32.11,37.51,28464600,0.07412847971588617,
TSLA,2012-12-31,33.89,35.8,32.75,33.87,21714300,-0.10207789726411566,
TSLA,2012-11-30,28.25,34.29,28.2,33.82,23760900,-0.0014773233592460069,
TSLA,2012-10-31,29.5,30.1,26.86,28.1314,17620900,-0.18416595327713292,
TSLA,2012-09-28,28.52,32.78,27.295,29.28,33295100,0.0400182988998095,
TSLA,2012-08-31,27.99,31.3,25.52,28.52,24482100,-0.02629909354701571,
TSLA,2012-07-31,31.35,36.0,27.21,27.42,32543400,-0.03933292141192672,
TSLA,2012-06-29,28.53,34.5,27.11,31.29,26127100,0.1320258835466223,
TSLA,2012-05-31,33.13,34.68,26.83,29.5,34185300,-0.058908294335016605,
TSLA,2012-04-30,37.33,38.4696,31.0,33.13,22752900,0.1160489529660305,
TSLA,2012-03-30,33.51,39.95,32.62,37.24,22163500,0.11694423609706182,
TSLA,2012-02-29,29.07,34.97,29.0,33.41,23193600,-0.10852819604020128,
TSLA,2012-01-31,28.94,30.0,22.64,29.07,25609900,-0.13914854179788047,
TSLA,2011-12-30,32.57,35.0,26.03,28.56,21128500,-0.017699577099400975,
TSLA,2011-11-30,28.39,35.0,28.0,32.74,25846800,0.13659043447160535,
TSLA,2011-10-31,24.95,30.0,22.93,29.37,21662600,-0.1086238267324601,
TSLA,2011-09-30,24.66,26.99,22.29,24.39,18021500,-0.1858005329826998,
TSLA,2011-08-31,28.67,29.2,21.5,24.74,27215700,0.014248154736512735,
TSLA,2011-07-29,29.07,30.44,26.63,28.17,21102100,0.12983621492393949,
TSLA,2011-06-30,30.0,31.5,25.5,29.13,39727300,0.03351098908306186,
TSLA,2011-05-31,27.6,30.28,25.52,30.14,30348800,0.03408462222700624,
TSLA,2011-04-29,27.45,28.18,24.2,27.6,29894900,-0.08803742047524506,
TSLA,2011-03-31,24.05,28.71,21.77,27.75,32563300,0.005420067469339113,
TSLA,2011-02-28,24.31,25.49,21.11,23.89,29303500,-0.14977587885472537,
TSLA,2011-01-31,26.84,28.71,22.37,24.1,28420100,0.008751879158891146,
TSLA,2010-12-31,35.87,36.42,25.0,26.63,36892900,0.09982655932923142,
TSLA,2010-11-30,21.94,36.0,21.05,35.33,28315100,0.282694061545213,
TSLA,2010-10-29,20.69,21.87,20.0,21.84,6547800,-0.4809893104943495,
TSLA,2010-09-30,19.62,23.16,19.5,20.405,18045900,-0.06796318201893528,
TSLA,2010-08-31,20.5,22.18,17.39,19.48,15038200,-0.04639167064337998,
TSLA,2010-07-30,25.0,25.92,14.98,19.94,64575800,0.023339466319303274,
